address,cuisines/0,cuisines/1,cuisines/2,cuisines/3,id,image,latitude,localName,longitude,mealTypes/0,menuWebUrl,name,numberOfReviews,phone,priceLevel,priceRange,rankingDenominator,rankingPosition,rating,rawRanking,webUrl,website
"7, Jangdong-ro, Dong-gu, Gwangju 61436 South Korea",Pizza,,,,10751048,https://media-cdn.tripadvisor.com/media/photo-o/11/61/87/3b/caption.jpg,,먼데이오프플리즈,,,,Monday Off Please,4,,,,954,61,5,3.06098771095276,https://www.tripadvisor.com/Restaurant_Review-g304129-d10751048-Reviews-Monday_Off_Please-Gwangju.html,
"55 Yonga-ro 380beon-gil, Gwangsan-gu 1/f, Gwangju South Korea",International,Asian,Korean,Healthy,26791951,,35.17763,왕뼈사랑 광주하남점,126.80763,Breakfast,,Wangbone Love Gwangju Hanam,1,+82 62-952-0045,,,954,105,5,3.04277181625366,https://www.tripadvisor.com/Restaurant_Review-g304129-d26791951-Reviews-Wangbone_Love_Gwangju_Hanam-Gwangju.html,https://scenter.quv.kr
"45-9, Chungjang-Ro, Gwangju South Korea",,,,,9279680,https://media-cdn.tripadvisor.com/media/photo-o/0b/01/63/d2/caption.jpg,35.150486,신락원,126.91345,,,Sin Rakwon,6,+82 62-225-9408,,,954,60,4,3.0618052482605,https://www.tripadvisor.com/Restaurant_Review-g304129-d9279680-Reviews-Sin_Rakwon-Gwangju.html,
"561-1, Wolgok1-dong, Gwangsan-gu, Gwangju, Gyeonggi-do South Korea",Pizza,,,,4120658,,,도미노피자 광주광산점,,,,Domino's Pizza Gwangju Gwangsan,0,+82 62-959-3082,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4120658-Reviews-Domino_s_Pizza_Gwangju_Gwangsan-Gwangju_Gyeonggi_do.html,
"904, Mujin-daero, Seo-gu, Gwangju 61937 South Korea",Cafe,,,,9245939,,,스타벅스 신세계광주점,,,,Starbucks Shinsegae Gwangju,7,+82 62-360-1137,,,954,93,3.5,3.0451066493988,https://www.tripadvisor.com/Restaurant_Review-g304129-d9245939-Reviews-Starbucks_Shinsegae_Gwangju-Gwangju.html,http://www.istarbucks.co.kr
"158, Cheomdanjungang-ro, Gwangsan-gu, Gwangju 62274 South Korea",Cafe,,,,9245362,,,스타벅스 광주쌍암점,,,,Starbucks Gwangju Ssangam,1,+82 62-972-9805,,,954,319,5,3.02023577690125,https://www.tripadvisor.com/Restaurant_Review-g304129-d9245362-Reviews-Starbucks_Gwangju_Ssangam-Gwangju.html,http://www.istarbucks.co.kr
"107, Sangmupyeonghwa-Ro, Gwangju South Korea",,,,,9400966,https://media-cdn.tripadvisor.com/media/photo-o/10/05/f7/56/c360-2017-07-22-16-02.jpg,,달인청국장보쌈,,,,Master Fermented Soy Beans Stew Bossam,6,+82 62-385-3224,,,954,38,4.5,3.07846808433533,https://www.tripadvisor.com/Restaurant_Review-g304129-d9400966-Reviews-Master_Fermented_Soy_Beans_Stew_Bossam-Gwangju.html,
"34-2, Gwangsan-ro, Gwangsan-gu 1F, Gwangju 62436 South Korea",Italian,,,,18921613,,35.13886,까르보네 - 광주송정점,126.7956,,,Carbone - Gwangju Songjeong,0,+82 62-946-3030,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g304129-d18921613-Reviews-Carbone_Gwangju_Songjeong-Gwangju.html,http://carbone.co.kr/new2/board/index.php?board=map_01&sca=all&type=view&select=&search=&idx=74&now_date=gWiis
"54, Jangdong-ro, Dong-gu, Gwangju, Gyeonggi-do 61467 South Korea",,,,,15232777,,35.142673,피자스쿨 - 광주조선대점,126.93474,,,Pizza School - Gwangju Chosun University,1,+82 62-225-2014,,,212,109,4,3.01203632354736,https://www.tripadvisor.com/Restaurant_Review-g2024868-d15232777-Reviews-Pizza_School_Gwangju_Chosun_University-Gwangju_Gyeonggi_do.html,http://pizzaschool.net/
"97-95, Im-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",Pizza,,,,4123221,,,피자나라치킨공주 광주임동점,,,,Pizza Nara Chicken Gongju Gwangju Imdong,0,+82 62-525-4621,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4123221-Reviews-Pizza_Nara_Chicken_Gongju_Gwangju_Imdong-Gwangju_Gyeonggi_do.html,
"1237-4, Chipyeong-dong, Seo-gu, Gwangju, Gyeonggi-do 502-827 South Korea",Steakhouse,,,,4121755,,,아웃백스테이크하우스 광주상무점,,,,Outback Steakhouse Gwangju Sangmu,0,+82 62-374-3761,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4121755-Reviews-Outback_Steakhouse_Gwangju_Sangmu-Gwangju_Gyeonggi_do.html,
"86, Uchi-Ro, Gwangju South Korea",,,,,9416492,,,맘스터치,,,,Mom's  Touch,5,+82 62-251-0900,,,954,62,4.5,3.06010031700134,https://www.tripadvisor.com/Restaurant_Review-g304129-d9416492-Reviews-Mom_s_Touch-Gwangju.html,
"78, Bungmun-daero, Buk-gu, Gwangju 61100 South Korea",Cafe,,,,17395840,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/5a/c7/a5/photo0jpg.jpg,35.17763,스타벅스 - 광주운암DT점,126.87841,,,Starbucks - Gwangju Unam DT,1,+82 1522-3232,,,954,463,4,3.0129508972168,https://www.tripadvisor.com/Restaurant_Review-g304129-d17395840-Reviews-Starbucks_Gwangju_Unam_DT-Gwangju.html,http://www.istarbucks.co.kr/
"2, Mudeung-ro 321beon-gil, Dong-gu, Gwangju 61401 South Korea",Asian,Korean,,,4121779,https://media-cdn.tripadvisor.com/media/photo-o/06/bd/be/61/korean-full-course-meal.jpg,35.16209,아리랑하우스,126.91873,Lunch,,Arirang House,6,+82 62-525-2115,$$ - $$$,$30 - $50,954,67,4,3.05708432197571,https://www.tripadvisor.com/Restaurant_Review-g304129-d4121779-Reviews-Arirang_House-Gwangju.html,http://www.ariranghouse.net
"1, Gwangsan-ro29beon-Gil, Gwangju South Korea",,,,,9237809,https://media-cdn.tripadvisor.com/media/photo-o/14/9d/53/3d/20180913-173917-largejpg.jpg,,송정떡갈비,,,,Songjeong Grilled Short Rib Patties,3,+82 62-944-1439,,,954,66,5,3.05759763717651,https://www.tripadvisor.com/Restaurant_Review-g304129-d9237809-Reviews-Songjeong_Grilled_Short_Rib_Patties-Gwangju.html,
"45, Jeobul-ro, Buk-gu, Gwangju, Gyeonggi-do 61109 South Korea",Cafe,,,,3864177,,35.178646,스타벅스 광주용봉점,126.895164,,,Starbucks Gwangju Yongbong,2,+82 1522-3232,,,212,175,3.5,3,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3864177-Reviews-Starbucks_Gwangju_Yongbong-Gwangju_Gyeonggi_do.html,http://www.istarbucks.co.kr
"337, Seoljuk-Ro, Gwangju South Korea",,,,,9314410,,,상무팥죽,,,,Sangmu Redbean Porridge,3,,,,954,91,4.5,3.04517817497253,https://www.tripadvisor.com/Restaurant_Review-g304129-d9314410-Reviews-Sangmu_Redbean_Porridge-Gwangju.html,
"5, Seoseok-ro 7beon-gil, Dong-gu, Gwangju 61484 South Korea",Asian,Korean,Grill,,4120613,https://media-cdn.tripadvisor.com/media/photo-o/0b/b4/76/c8/20160620-121149-largejpg.jpg,35.145405,대광식당,126.91457,Lunch,,Daegwang Sikdang,5,+82 62-226-3939,,,954,90,4,3.04599475860596,https://www.tripadvisor.com/Restaurant_Review-g304129-d4120613-Reviews-Daegwang_Sikdang-Gwangju.html,http://www.siksinhot.com/P/265848
"904, Mujin-Daero, Gwangju South Korea",,,,,9443950,https://media-cdn.tripadvisor.com/media/photo-s/10/30/0a/e1/caption.jpg,35.160805,롯데리아,126.88129,,,Lotteria,5,+82 62-369-5900,,,954,94,4,3.04456543922424,https://www.tripadvisor.com/Restaurant_Review-g304129-d9443950-Reviews-Lotteria-Gwangju.html,
"237, Uncheon-Ro, Gwangju South Korea",,,,,9380022,https://media-cdn.tripadvisor.com/media/photo-o/0c/ae/39/41/20160824-185410-largejpg.jpg,,명지원명가,,,,Myeongji Won Famous House,4,+82 62-383-7599,,,954,92,5,3.0451180934906,https://www.tripadvisor.com/Restaurant_Review-g304129-d9380022-Reviews-Myeongji_Won_Famous_House-Gwangju.html,
"1016, Imbangul-daero, Buk-gu, Gwangju 61073 South Korea",Cafe,,,,9245211,https://media-cdn.tripadvisor.com/media/photo-o/0a/5f/85/fc/photo0jpg.jpg,,스타벅스 광주용두DT점,,,,Starbucks Gwangju Yongdu DT,2,+82 62-574-1911,,,954,261,4.5,3.02388691902161,https://www.tripadvisor.com/Restaurant_Review-g304129-d9245211-Reviews-Starbucks_Gwangju_Yongdu_DT-Gwangju.html,http://www.istarbucks.co.kr
"30-5, Chungjangro 3-ga, Dong-gu, Gwangju South Korea",,,,,3944352,,35.163143,롯데리아 광주충장,126.91475,,,Lotteria Gwangju Chungjang Store,1,+82 62-227-2266,,,954,376,5,3.01738882064819,https://www.tripadvisor.com/Restaurant_Review-g304129-d3944352-Reviews-Lotteria_Gwangju_Chungjang_Store-Gwangju.html,
"10, Cheomdannyeonsin-ro 91beon-gil, Buk-gu, Gwangju 61087 South Korea",American,Fast Food,,,8862958,,35.174015,버거킹 - 광주첨단2지구,126.91199,,,Burger King - Gwangju Cheomdan 2jigu,1,+82 62-574-2457,,,954,424,5,3.01564478874207,https://www.tripadvisor.com/Restaurant_Review-g304129-d8862958-Reviews-Burger_King_Gwangju_Cheomdan_2jigu-Gwangju.html,http://www.burgerking.co.kr
"4, Chungjangro 3-Ga, Dong-Gu, Gwangju, Gyeonggi-do 501-013 South Korea",Cafe,,,,3894912,,,스타벅스 광주 충장로점,,,,Starbucks Gwangju Chungjangro,1,,,,212,164,4,3.00835680961609,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3894912-Reviews-Starbucks_Gwangju_Chungjangro-Gwangju_Gyeonggi_do.html,
"423-2, Pungam-dong, Seo-gu, Gwangju, Gyeonggi-do South Korea",,,,,3939642,,,롯데리아 롯데마트광주월드컵,,,,Lotteria Lotte Mart Gwangju World Cup Store,0,+82 62-652-5225,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3939642-Reviews-Lotteria_Lotte_Mart_Gwangju_World_Cup_Store-Gwangju_Gyeonggi_do.html,
"Urieunhaengsangmujijeom 90 Sangmujungang-ro, Gwangju 61949 South Korea",Cafe,,,,9245937,,,스타벅스 광주상무대교점,,,,Starbucks Gwangju Sangmudaegyo,2,+82 62-372-8684,,,954,170,4.5,3.03028893470764,https://www.tripadvisor.com/Restaurant_Review-g304129-d9245937-Reviews-Starbucks_Gwangju_Sangmudaegyo-Gwangju.html,http://www.istarbucks.co.kr
"134-9, Sam-ri, Silchon-eup, Gwangju, Gyeonggi-do South Korea",,,,,3939475,,,던킨 도너츠 광주곤지암,,,,Dunkin Donut Gwangju Gonjiam Store,1,+82 31-768-2249,,,212,92,5,3.01529455184937,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3939475-Reviews-Dunkin_Donut_Gwangju_Gonjiam_Store-Gwangju_Gyeonggi_do.html,
"1239, Chipyeong-Dong, Seo-Gu, Gwangju, Gyeonggi-do South Korea",,,,,6165563,,,Lotteria Lotte Mart Gwangju,,,,Lotteria Lotte Mart Gwangju,0,+82 62-376-7297,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d6165563-Reviews-Lotteria_Lotte_Mart_Gwangju-Gwangju_Gyeonggi_do.html,
"29, Yongbongtaekji-Ro, Gwangju South Korea",,,,,9193278,,,예다손,,,,Ye Da Handmade,4,+82 62-511-7734,,,954,89,4.5,3.0465817451477,https://www.tripadvisor.com/Restaurant_Review-g304129-d9193278-Reviews-Ye_Da_Handmade-Gwangju.html,
"55, Sangmunuri-Ro, Gwangju South Korea",,,,,9038255,,35.147564,홀리데이인광주호텔,126.83822,,,Hall Ri Day in Gwangju Hotel,3,+82 62-610-7061,,,954,201,4,3.0273003578186,https://www.tripadvisor.com/Restaurant_Review-g304129-d9038255-Reviews-Hall_Ri_Day_in_Gwangju_Hotel-Gwangju.html,
"3F, Suwan Lotte Mart, Suwan Taekji-jigu, Suwan-dong, Gwangsan-gu, Gwangju, Gyeonggi-do South Korea",,,,,3972883,,,배스킨라빈스 광주수완롯데마트,,,,Baskin-Robbins Gwangju Suwan Lotte Mart Store,0,+82 62-975-2897,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3972883-Reviews-Baskin_Robbins_Gwangju_Suwan_Lotte_Mart_Store-Gwangju_Gyeonggi_do.html,
"86, Jukbong-Daero, Gwangju South Korea",,,,,9447271,https://media-cdn.tripadvisor.com/media/photo-o/0b/22/fe/4b/mad-po-garlic.jpg,,매드포갈릭,,,,Mad Po Garlic,8,,$$$$,,954,87,4,3.04698944091797,https://www.tripadvisor.com/Restaurant_Review-g304129-d9447271-Reviews-Mad_Po_Garlic-Gwangju.html,
"8, Uchi-ro90beon-Gil, Gwangju South Korea",,,,,8904962,,35.17543,빨봉분식,126.913155,,,Bbal Bongbun Sik,4,+82 62-261-8079,,,954,86,4.5,3.04716753959656,https://www.tripadvisor.com/Restaurant_Review-g304129-d8904962-Reviews-Bbal_Bongbun_Sik-Gwangju.html,
"29-9, Sangmuhwawon-ro 32beon-gil, Seo-gu, Gwangju 61961 South Korea",,,,,17477300,https://media-cdn.tripadvisor.com/media/photo-w/17/a2/0e/7a/deliciousness.jpg,,팔팔소곱창 - 상무본점,,Dinner,,88Cowtripe - Sangmu Bonjeom,2,+82 62-385-4679,,,954,85,5,3.04721808433533,https://www.tripadvisor.com/Restaurant_Review-g304129-d17477300-Reviews-88Cowtripe_Sangmu_Bonjeom-Gwangju.html,
"80-5, Chungjang-Ro, Gwangju South Korea",,,,,9394259,,,놀부부대찌개,,,,Nolbu Sausage Stew,4,+82 62-236-0963,,,954,82,4.5,3.04782128334045,https://www.tripadvisor.com/Restaurant_Review-g304129-d9394259-Reviews-Nolbu_Sausage_Stew-Gwangju.html,
"124, Chipyeong-Ro, Gwangju South Korea",,,,,9183788,https://media-cdn.tripadvisor.com/media/photo-o/10/d2/8f/2d/photo3jpg.jpg,35.158577,밀알모밀,126.84812,,,Wheat Al Mo Wheat,4,+82 62-376-2245,,,954,81,4.5,3.04793882369995,https://www.tripadvisor.com/Restaurant_Review-g304129-d9183788-Reviews-Wheat_Al_Mo_Wheat-Gwangju.html,
"30-2, Chungjangno3-ga, Dong-gu, Gwangju, Gyeonggi-do South Korea",Fast Food,,,,4120973,,,맥도날드 광주충장로점,,,,McDonald's Gwangju Chungjangno,0,+82 62-234-5077,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4120973-Reviews-McDonald_s_Gwangju_Chungjangno-Gwangju_Gyeonggi_do.html,
"Medipia 75 Sangmujungang-ro, Gwangju 61950 South Korea",Cafe,,,,9245881,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/e0/fa/93/photo0jpg.jpg,,스타벅스 광주상무점,,,,Starbucks Gwangju Sangmu,6,+82 62-385-8040,,,954,73,4,3.05353951454163,https://www.tripadvisor.com/Restaurant_Review-g304129-d9245881-Reviews-Starbucks_Gwangju_Sangmu-Gwangju.html,http://www.istarbucks.co.kr
"147, Mareukbokgae-Ro, Gwangju South Korea",,,,,9200566,https://media-cdn.tripadvisor.com/media/photo-o/0c/a5/0c/ea/20160822-195759-largejpg.jpg,,연화,,,,Yeonhwa,4,+82 62-384-1142,,,954,80,4.5,3.04817867279053,https://www.tripadvisor.com/Restaurant_Review-g304129-d9200566-Reviews-Yeonhwa-Gwangju.html,
"2-7, Yongdae-ro 53beon-gil, Nam-gu, Gwangju 61705 South Korea",,,,,10235634,https://media-cdn.tripadvisor.com/media/photo-o/0b/1e/67/a9/screenshot-2016-05-06.jpg,,올웨이즈헝그리,,,,Always Hungry,7,+82 62-651-9964,$$ - $$$,,954,77,4,3.05064415931702,https://www.tripadvisor.com/Restaurant_Review-g304129-d10235634-Reviews-Always_Hungry-Gwangju.html,
"55, Bongseonjungang-Ro, Gwangju South Korea",,,,,9287436,,,설빙,,,,Snow Ice,5,+82 62-651-5957,,,954,75,4,3.05148863792419,https://www.tripadvisor.com/Restaurant_Review-g304129-d9287436-Reviews-Snow_Ice-Gwangju.html,
"80, Jukbong-Daero, Gwangju South Korea",,,,,9319402,,35.160442,파스쿠찌,126.8839,,,Pascucci,4,+82 62-368-8497,,,954,78,4.5,3.05009627342224,https://www.tripadvisor.com/Restaurant_Review-g304129-d9319402-Reviews-Pascucci-Gwangju.html,
"21-9, Sicheong-ro 60beon-gil, Seo-gu, Gwangju 61948 South Korea",Steakhouse,,,,12698467,https://media-cdn.tripadvisor.com/media/photo-s/10/0c/19/c2/getlstd-property-photo.jpg,,어나더키친,,,,Another Kitchen,5,+82 62-385-9085,$$ - $$$,"$7,000 - $20,000",954,79,4,3.04997563362122,https://www.tripadvisor.com/Restaurant_Review-g304129-d12698467-Reviews-Another_Kitchen-Gwangju.html,
"206, Pungseou-Ro, Gwangju South Korea",Asian,Korean,,,8993229,https://media-cdn.tripadvisor.com/media/photo-o/0e/95/d3/d4/caption.jpg,35.129032,행복한임금님,126.841415,,,Happy Imgeumnim,5,,$$ - $$$,,954,101,4,3.04353499412537,https://www.tripadvisor.com/Restaurant_Review-g304129-d8993229-Reviews-Happy_Imgeumnim-Gwangju.html,
"140, Pungamsunhwan-Ro, Gwangju South Korea",,,,,8914391,,,벗초밥,,,,Beot Sushi,4,+82 62-654-7963,,,954,88,4.5,3.04694294929504,https://www.tripadvisor.com/Restaurant_Review-g304129-d8914391-Reviews-Beot_Sushi-Gwangju.html,
"2, Donggyecheon-ro 53beon-gil, Dong-gu, Gwangju 61428 South Korea",Asian,Korean,,,15671786,https://media-cdn.tripadvisor.com/media/photo-o/17/fd/55/9c/photo0jpg.jpg,,나주식당,,,,Naju Sikdang,2,+82 62-224-6943,,,954,71,5,3.05454182624817,https://www.tripadvisor.com/Restaurant_Review-g304129-d15671786-Reviews-Naju_Sikdang-Gwangju.html,
"150-4, Jungang-Ro, Gwangju South Korea",,,,,9193939,https://media-cdn.tripadvisor.com/media/photo-o/13/08/26/7d/caption.jpg,35.147438,예향식당,126.912674,,,Ye Hyang Restaurant,3,,,,954,74,4.5,3.05294919013977,https://www.tripadvisor.com/Restaurant_Review-g304129-d9193939-Reviews-Ye_Hyang_Restaurant-Gwangju.html,
"56, Uchi-Ro, Gwangju South Korea",,,,,9447438,,,매코미통닭발,,,,Mae Komi Tong Chickens' Feet,2,,,,954,99,5,3.04355049133301,https://www.tripadvisor.com/Restaurant_Review-g304129-d9447438-Reviews-Mae_Komi_Tong_Chickens_Feet-Gwangju.html,
"424, Daenam-Daero, Gwangju South Korea",,,,,8991127,,35.148514,한우리식육식당,126.88854,,,Hanuri Meat Eating Restaurant,3,,,,954,83,5,3.04766321182251,https://www.tripadvisor.com/Restaurant_Review-g304129-d8991127-Reviews-Hanuri_Meat_Eating_Restaurant-Gwangju.html,
"62, Jukbong-Daero, Gwangju South Korea",,,,,8948185,,,아웃백,,,,Autbaek,5,+82 62-363-0531,,,954,98,4,3.04363465309143,https://www.tripadvisor.com/Restaurant_Review-g304129-d8948185-Reviews-Autbaek-Gwangju.html,
"144, Mudeung-Ro, Gwangju South Korea",,,,,9349691,https://media-cdn.tripadvisor.com/media/photo-o/12/7f/63/90/photo0jpg.jpg,,옥천면옥,,,,Okcheon Noodle Ok,3,+82 62-528-3888,,,954,69,5,3.05625033378601,https://www.tripadvisor.com/Restaurant_Review-g304129-d9349691-Reviews-Okcheon_Noodle_Ok-Gwangju.html,
"31, bongseon2-Ro, Gwangju South Korea",,,,,9032018,,35.125793,교촌치킨,126.910065,,,Gyochon Chicken,4,,,,954,70,5,3.05563449859619,https://www.tripadvisor.com/Restaurant_Review-g304129-d9032018-Reviews-Gyochon_Chicken-Gwangju.html,
"23, Jangsin-ro19beonan-Gil, Gwangju South Korea",,,,,8962121,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/59/e0/81/20191219-183151-largejpg.jpg,35.191437,황솔촌,126.81311,,,Hwangsol Village,3,+82 62-943-9233,,,954,76,4.5,3.05113863945007,https://www.tripadvisor.com/Restaurant_Review-g304129-d8962121-Reviews-Hwangsol_Village-Gwangju.html,
"31, Gwangsan-Ro, Gwangju South Korea",,,,,9307503,https://media-cdn.tripadvisor.com/media/photo-o/11/66/d1/d8/photo0jpg.jpg,,새송정떡갈비,,,,Sae Songjeong Grilled Short Rib Patties,4,+82 62-941-3353,,,954,68,4.5,3.05631685256958,https://www.tripadvisor.com/Restaurant_Review-g304129-d9307503-Reviews-Sae_Songjeong_Grilled_Short_Rib_Patties-Gwangju.html,
"27, Seobang-ro9beon-Gil, Gwangju South Korea",,,,,9322297,,35.17473,돼지똥꼬,126.914215,,,Pig Ddongkko,2,+82 62-525-9285,,,954,100,5,3.04353785514832,https://www.tripadvisor.com/Restaurant_Review-g304129-d9322297-Reviews-Pig_Ddongkko-Gwangju.html,
"146, Pungamsunhwan-Ro, Gwangju South Korea",,,,,9081857,,,장어사랑,,,,Eel Love,3,+82 62-654-3392,,,954,129,4.5,3.03798818588257,https://www.tripadvisor.com/Restaurant_Review-g304129-d9081857-Reviews-Eel_Love-Gwangju.html,
"11, Haseo-ro523beon-Gil, Gwangju South Korea",,,,,9133291,,35.221104,초유지,126.87856,,,Cho Yuji,4,+82 62-571-1137,,,954,127,4.5,3.03808522224426,https://www.tripadvisor.com/Restaurant_Review-g304129-d9133291-Reviews-Cho_Yuji-Gwangju.html,
"80, Geumhouncheon-Gil, Gwangju South Korea",,,,,9145530,,,시골마루,,,,Countryside Floor,4,,,,954,97,5,3.04411959648132,https://www.tripadvisor.com/Restaurant_Review-g304129-d9145530-Reviews-Countryside_Floor-Gwangju.html,
"18, Chipyeong-Ro, Gwangju South Korea",,,,,8990181,,,한솥도시락,,,,Hansot Dosirak,4,+82 62-375-0080,,,954,126,4.5,3.03811120986938,https://www.tripadvisor.com/Restaurant_Review-g304129-d8990181-Reviews-Hansot_Dosirak-Gwangju.html,
"79, Sangmupyeonghwa-Ro, Gwangju South Korea",,,,,9223291,,,뚜레쥬르,,,,Tous Les Jours,2,+82 62-384-0089,,,954,130,5,3.03740191459656,https://www.tripadvisor.com/Restaurant_Review-g304129-d9223291-Reviews-Tous_Les_Jours-Gwangju.html,
"915, Sangmu-Daero, Gwangju South Korea",,,,,9435567,,,코피발리,,,,Kopi Balri,2,+82 62-383-4567,,,954,121,5,3.03834199905395,https://www.tripadvisor.com/Restaurant_Review-g304129-d9435567-Reviews-Kopi_Balri-Gwangju.html,
"80-16, Chungjang-Ro, Gwangju South Korea",,,,,9265033,,,서가앤쿡,,,,Seo Ga and Kuk,4,+82 62-222-8221,,,954,122,4,3.03833961486816,https://www.tripadvisor.com/Restaurant_Review-g304129-d9265033-Reviews-Seo_Ga_and_Kuk-Gwangju.html,
"16-4, Jungang-ro160beon-Gil, Gwangju South Korea",,,,,9019134,,35.14727,고수닭갈비,126.914474,,,Gosu Chicken Ribs,3,,,,954,128,4.5,3.03806304931641,https://www.tripadvisor.com/Restaurant_Review-g304129-d9019134-Reviews-Gosu_Chicken_Ribs-Gwangju.html,
"49, Seoseok-Ro, Gwangju South Korea",,,,,8989611,,,한스앤빈,,,,Hanseu and Bean,3,+82 62-222-1155,,,954,123,4.5,3.03824543952942,https://www.tripadvisor.com/Restaurant_Review-g304129-d8989611-Reviews-Hanseu_and_Bean-Gwangju.html,
"100, Uchi-Ro, Gwangju South Korea",,,,,8979238,,35.176327,이삭토스트,126.912605,,,Isak Toast,3,+82 62-267-7711,,,954,117,4.5,3.03961992263794,https://www.tripadvisor.com/Restaurant_Review-g304129-d8979238-Reviews-Isak_Toast-Gwangju.html,
"37, Pungamsinheung-Ro, Gwangju South Korea",,,,,8961697,https://media-cdn.tripadvisor.com/media/photo-o/0a/60/bc/9a/photo0jpg.jpg,,황하호연,,,,Hwangha Hoyeon,2,+82 62-651-8858,,,954,118,5,3.03961825370789,https://www.tripadvisor.com/Restaurant_Review-g304129-d8961697-Reviews-Hwangha_Hoyeon-Gwangju.html,
"101-17, Chungjang-Ro, Gwangju South Korea",,,,,9306927,,,신성식당,,,,Sacred Restaurant,3,+82 62-232-0177,,,954,116,4.5,3.04076290130615,https://www.tripadvisor.com/Restaurant_Review-g304129-d9306927-Reviews-Sacred_Restaurant-Gwangju.html,
"137-10, Sangmujayu-Ro, Gwangju South Korea",,,,,9257537,,,쇼콜라빌리지,,,,Syo Call Ra Bilriji,2,,,,954,119,5,3.03853917121887,https://www.tripadvisor.com/Restaurant_Review-g304129-d9257537-Reviews-Syo_Call_Ra_Bilriji-Gwangju.html,
"1218-1, Chipyeong-dong, Seo-gu 11F, Premium Outlet, Gwangju, Gyeonggi-do South Korea",Fast Food,,,,5044098,,,Popeyes Gwangju Sangmu,,,,Popeyes Gwangju Sangmu,0,+82 62-384-8825,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d5044098-Reviews-Popeyes_Gwangju_Sangmu-Gwangju_Gyeonggi_do.html,
"60, Sangmuyeonha-Ro, Gwangju South Korea",,,,,9009891,https://media-cdn.tripadvisor.com/media/photo-o/13/4a/01/1d/c360-2018-06-15-11-37.jpg,35.153557,홍익전통육개장,126.85052,,,Hongik Tradition Spicy Beef Soup,4,+82 62-376-3030,,,954,114,4.5,3.04109859466553,https://www.tripadvisor.com/Restaurant_Review-g304129-d9009891-Reviews-Hongik_Tradition_Spicy_Beef_Soup-Gwangju.html,
